id,latitude,longitude,elevation
7HSZ6,53.56,-64.09,440
15191,46.23,24.56,318
SBGR0,-23.4333,-46.4667,750
41926,23.65,88.8167,0
94649,-30.6167,130.4,120
85640,-35.3,-72.4,14
40976,32.1667,65.1,1000
68010,-19.1833,15.9167,1102
64552,0.7833,11.5333,583
16314,40.6753,16.6561,496
KORG0,30.0685,-93.804,4
1082,69.1469,29.2439,15
71427,49.32,-67.38,6
87761,-40.0833,-71.1333,779
KGVE0,38.156,-78.1658,138
56778,25.0167,102.6833,1892
2535,58.45,13.9667,98
33791,43.0333,33.2167,123
2931,62.33382,21.19081,8
D0796,50.7556,8.1257,412
67663,-14.45,28.4667,1206
93713,-43.9667,168.6167,3
47149,36.6833,126.4833,12
93616,-42.7569,175.9228,13
6630,46.9167,7.5,510
42851,21.05,75.5667,200
8946,42.4,2.15,1967
42539,24.2,72.2,135
57144,33.4167,109.15,610
58653,28.8167,120.9167,1375
51086,47.73,88.07,737
72522,43.3412,-73.6103,100
71859,52.35,-97.0333,222
KPSP0,33.8297,-116.5067,145
21SK1,53.69,-113.62,687
D2992,50.5276,11.6604,495
RWBED,49.8,-126.42,12
94744,-33.7,150.3,1030
38439,41.3667,68,240
27305,57.35,36.05,155
48300,19.3,97.8333,267
91275,16.7333,-169.5333,2
11346,47.25,12.8333,916
8019,43.4636,-6.3006,923
QW9GJ,62.27,10.732,482
81717,-2.5925,-42.7072,0
CYKG0,61.5908,-71.9319,153
61981,-20.9333,55.2833,10
94291,-17.5167,146.0167,4
76525,22.7833,-102.5667,2612
63962,-10.6833,35.5833,1067
47893,33.55,133.5333,2
10555,50.9833,11.3167,264
1496,59.8167,11.4833,152
83995,-32.0167,-52.0833,2
6792,46.5333,9.8833,1705
78640,14.5833,-90.5167,1502
94821,-37.7,140.8,65
95997,-53.0189,73.3917,3
63014,15.75,38.45,1402
5MKGL,44.76,-79.88,180
VYNJD,48.25,-69.52,61
KCGS0,38.9806,-76.9223,15
64810,3.75,8.7667,56
KCXE0,36.7883,-78.5016,153
71307,42.45,-81.88,206
81774,-6.8356,-38.3114,234
82410,-4.3833,-70.0333,65
KL350,34.2638,-116.856,2058
40909,37.4167,66.0833,0
60354,36.7333,3.9,0
10675,49.9167,10.9,239
1423,59.1667,6.05,50
22365,66.3833,43.25,24
6275,52.0667,5.8833,48
6257,52.5053,4.6031,9
93753,-44.0375,170.7703,396
23678,63.15,87.95,40
71380,52.73,-113.9,855
SI5V0,45.37,-71.53,346
2331,62.7514,15.0878,343
37533,41.9333,44.4167,616
36078,50.95,90.3,983
KBCB0,37.2076,-80.4078,650
84677,-13.2667,-70.6667,619
UUDD0,55.4,37.9,167
8000,32.7,-16.77,60
KP690,46.1442,-115.5964,451
94387,-24.9,152.3,33
71445,52.82,-97.62,222
99288,50.6,-2.7,3
15210,46.17,23.92,334
10177,53.7667,12.6167,46
FATI0,-24.6,27.4,975
71010,52.58,-111.47,721
6756,46.4667,8.9333,575
72351,33.9833,-98.4928,309
28941,53.05,60.6667,300
70204,63.7667,-171.7333,8
86956,-27.2886,-50.6042,982
43022,19.75,78.0333,0
48866,13.9833,108,801
93103,-36.6,174.8333,88
KPQL0,30.4628,-88.5292,5
94729,-33.4,149.7,742
94404,-29.3,117.7,339
94131,-14.5,132.4,135
76848,16.25,-92.1333,1646
47999,35.7333,139.9167,31
6119,54.85,9.9833,16
13354,43.8667,18.4333,638
KCLK0,35.5383,-98.9328,493
EQG0R,49.1839,8.0837,180
42759,22.6667,76.7333,351
ETOA0,50.0483,10.17,241
2620,56.9667,13.1,85
91527,-10.4167,161.9167,5
2454,60.75,17.35,4
63969,-10.35,38.75,463
91577,-20.5667,164.2833,23
72826,53.2,-70.9,536
99240,38.45,-74.7,3
40732,36.9,50.6667,-23
26435,56.65,25.1333,83
K04V0,38.0993,-106.1745,2393
64203,-5.9167,12.45,122
43311,11.1167,72.7333,3
99687,24.6,-76.5,0
VUSDZ,65.6975,-156.35111,67
70365,58.1991,-136.6388,26
1450,59.8333,8.1833,977
37278,42.6333,41.7,63
95660,-30.4,137.2,76
96753,-6.5,106.75,250
3768,51.2833,-0.7667,65
2897,64.2833,27.6833,143
95296,-19.5,147.5,8
91519,-9.4333,159.95,3
20871,71.9,82.7167,2
84270,-4.0333,-79.2,2040
12205,53.4,14.6167,1
94900,-38.0808,146.2139,161
KLRJ0,42.7779,-96.1937,365
95704,-34.2,146.1,135
72371,36.9333,-111.45,1314
42937,20.9333,77.7833,367
S785C,36.37508,-86.40842,177
71360,52.78,-110.43,649
71212,47.32,-71.15,673
42976,20.3,86.6833,4
D0874,52.2994,11.6733,52
26462,57,29.9167,108
P4HUE,52.49,-116.04,1332
48839,20.1333,107.7167,60
10006,54.6,11.15,4
RORK0,25.9167,131.3333,22
93615,-42.7167,170.9833,45
75BRU,50.1419,6.3126,476
28629,54.9,56.95,119
26459,56.3167,28.9,139
23711,62.7,56.2,139
71507,62.7,-98.3,148
EC7IB,50.5802,7.69,286
33960,45.35,34.95,18
40721,37.9,55.95,460
59417,22.3667,106.75,129
99569,29.3,-14.2,-9999
KHFY0,39.6276,-86.088,251
93187,-37.8167,176.3167,91
KMCX0,40.7088,-86.7668,206
LERL0,38.8564,-3.97,628
27428,56.4,38.75,0
11518,50.1,14.25,365
4001,65.5333,-24.35,20
94149,-13.8333,136.4167,20
MMMM0,19.8501,-101.0249,1833
94853,-38.3,144.8,5
KTV29,-17.1,152.1,0
35796,46.8,75.0833,352
KTQH0,35.9303,-95.0045,266
10709,49.25,6.9333,213
71022,54.29,-130.44,35
3120,55.7,-5.3,46
42299,27.3333,88.6167,1756
67899,-18.6167,31.5667,1380
47479,43.1167,141.3833,8
43373,8.5333,76.8667,0
91366,8.7167,167.7333,3
33287,50.25,23.6333,252
94344,-21.6,138.4,185
91786,-20.25,-174.8,35
71765,50.22,-121.58,225
D1207,50.2705,12.2742,560
42693,23.1667,83.25,596
D7077,53.5255,13.0161,54
10026,54.5167,9.15,28
83821,-24.7167,-47.55,0
68499,-29.45,31.2,48
33983,45.4,36.4167,46
6672,46.8667,8.6333,449
95734,-30.3,149.8,240
95884,-38.4833,146.3167,183
KHQG0,37.1631,-101.3705,955
22009,69.2667,31.7667,302
10929,47.6833,9.1833,443
40422,26.4,50.1833,4
15175,46.46,27.25,204
71499,63.2333,-101.7667,237
94529,-26.6667,150.1833,305
35344,49.95,60.1333,229
8285,39.4833,-0.3833,13
21647,73.1833,143.2333,22
MMLO0,20.9933,-101.4809,1819
93783,-43.55,172.55,21
71551,51.48,-107.05,541
78948,13.75,-60.95,3
84425,-5.9,-76.0833,179
34748,46.7,41.7333,25
30321,56.75,105.65,312
2231,63.6772,14.6081,362
D0498,47.7453,8.3111,760
48687,1.3833,103.7167,15
56152,32.2833,100.3333,3896
76055,31.0333,-114.85,440
2672,56.7333,16.3,16
65202,6.55,3.35,0
7360,46.1606,1.8722,549
38232,42.9667,54.1167,-79
11022,48.7667,15.95,256
72363,35.2167,-101.7167,1099
58343,31.7667,119.95,15
94440,-27.2667,120.0833,486
47692,36.5167,139.8667,102
40439,24.15,38.0667,8
KOGA0,41.1195,-101.7697,1000
LTFB0,37.9507,27.329,3
29626,55.0333,82.1833,0
LIJTH,36.371,-82.173,486
10796,49.0333,13.2333,612
98232,18.3667,121.6333,2
64605,5.2667,17.6333,673
UMBB0,52.1,23.8833,143
34687,47.4167,47.25,-16
28506,55.7667,52.0667,192
KSGS0,44.8571,-93.0329,250
40942,33.5333,68.4167,0
KASE0,39.2232,-106.8689,2389
58820,26.1833,117.6167,198
95747,-31.7,150.8,729
48386,16.3386,100.3669,35
69746,20.66,58.88,19
96273,-4.45,105.1833,19
KGMU0,34.8479,-82.35,319
80175,5.4333,-71.65,217
40581,29.3333,48.05,0
43319,11,76.9667,407
98427,14.0333,121.5833,157
6810,47.0831,9.0661,440
UOOO0,69.3167,87.3167,175
54213,42.9667,119.0333,634
62124,27.0167,14.45,435
64248,-7.1333,23.7333,880
87214,-29.2167,-67.4333,950
2738,63.7333,25.7167,152
93246,-38.1167,176.3167,285
30682,53.8667,120.8667,473
94551,-27.5833,151.9167,675
82683,-6,-40.4167,399
EC9MC,55.08,-59.19,70
43169,16.2,77.35,398
2226,63.1833,14.5,376
93439,-41.3333,174.8,12
D7331,48.6099,10.2674,468
36686,46.55,76.8667,0
KS320,47.4228,-98.1059,434
43277,13.15,79.5333,0
2292,64.4358,21.28,105
34523,48.5667,39.25,59
82460,-4.25,-44.7833,25
11328,47.5322,11.7083,904
86860,-22.3,-53.8167,373
47688,34.9833,139.8333,3
71093,68.47,-66.8,390
59997,10.3833,114.3667,5
6473,50.2667,5.25,243
CZEM0,52.2333,-78.5167,7
NY2ZQ,40.09929,-102.24308,1118
KGOK0,35.8513,-97.4161,326
51765,40.6333,87.7,847
16181,43.0833,12.5,208
98830,6.05,121,11
17170,38.45,43.3167,1667
D3499,51.2915,7.853,292
48632,4.4667,101.3667,1545
KELZ0,42.1095,-77.99,647
D0320,49.9667,11.5197,350
69867,11.53,-72.92,13
9499,51.1939,14.5214,169
95900,-37.8167,144.9667,112
27730,54.6333,39.7,158
KQHD0,42.57,27.52,41
12270,53.1,20.35,147
2805,69.75,27.0333,107
87839,-46.5167,-63.6333,0
KMWA0,37.755,-89.0111,144
16145,44.4411,12.2961,5
47584,39.7,141.1667,155
28533,56.05,59.5833,320
XCZRB,62.42,-77.93,39
81831,-5.1742,-39.2872,218
82418,-4.95,-66.9,81
3271,54.6333,-1.1333,12
86866,-22.9486,-49.8942,448
91573,-19.7211,163.6597,94
30845,51.55,111.1667,858
97096,-1.3833,120.7333,2
7627,43,1.1,414
15613,42.5833,23.2667,2286
58834,26.65,118.1667,128
2147,65.1522,18.5975,363
44213,49.65,94.4,1232
11173,47.4442,15.6439,1034
67335,-25.05,33.6333,4
KHDO0,29.3597,-99.1767,284
27491,57,48.7333,0
72517,40.65,-75.45,120
D3677,47.6029,11.0607,835
YA9TW,48.652,9.6232,386
94592,-28.2,153.5,6
KEMV0,36.6869,-77.4828,38
3609,51.5667,-3.9833,35
52825,36.45,96.4667,2804
56671,26.65,102.25,1788
60100,35.7878,-5.8067,11
68481,-27.4139,31.5917,319
MUMO0,20.65,-74.9167,5
99633,40.1,-72.2,0
84176,-1.6333,-78.6667,2796
72643,43.8833,-91.25,199
71750,48.61,-86.29,192
MH58V,54.96,-113.32,649
51709,39.4667,75.9833,1291
74781,30.9667,-83.2,71
84505,-8.1333,-78.1667,3129
85041,-11.0333,-68.7833,235
1198,68.7817,19.7017,204
94148,-14.7,134.7,34
71820,47.55,-79.2333,266
EDWF0,53.2719,7.4417,1
78744,11.1333,-84.7833,0
KGNB0,40.09,-105.9165,2502
52323,41.8,97.0333,1770
95817,-37.4833,140.8167,65
84347,-6.45,-78.9667,2200
86618,-10.4733,-36.4819,10
40027,35.4,37.85,458
47852,33.4833,131.7333,5
33524,49.0167,24.3667,285
23966,60.35,84.0833,99
DUMUW,63.519,9.113,13
48907,10,105.0833,3
45005,22.3,114.1667,32
77Z9Q,45.07,-73.72,61
71315,47.99,-66.33,42
KIWS0,29.8182,-95.6726,34
8222,40.4167,-3.6833,655
71235,51.08,-114.22,1235
47933,26.2667,127.75,75
57662,29.05,111.6833,35
KTRK0,39.32,-120.1396,1799
36092,52.1447,93.9158,861
2515,58.1997,12.1542,20
68344,-27.9833,26.1333,1249
72306,35.9,-78.7667,133
71698,44.5,-67.1,12
57806,26.2667,105.9667,1402
95601,-30.8408,116.7267,305
6250,53.3667,5.2167,26
47662,35.6833,139.7667,5
45010,22.3667,114.2167,576
R2U2E,52.03,-100.65,366
45044,22.2,114.0167,72
71879,53.57,-113.52,671
6795,46.5772,9.5297,2670
22101,68.9,28.45,118
24219,67.1333,108.5333,236
2611,56.0333,12.7667,43
P7HJ9,51.03,-120.73,1122
24052,69.75,128.2,315
1406,59.9167,5.0667,15
15279,45.6039,24.6147,2070
D1645,50.9656,9.05,340
82979,-9.6333,-42.1,401
42358,26.5667,78.8,163
71973,48.93,-57.92,152
3558,52.2167,-0.4833,89
30604,53.5,100,1677
98546,12.4833,124.6333,4
3796,51.1333,1.35,117
BIKA0,64.7789,-22.2569,49
78862,17.1167,-61.7833,8
71679,53.77,-126,861
38954,37.5,71.5,2080
31802,47.67,136.18,180
D3448,49.3945,8.8046,117
2319,62.7558,13.8458,467
94548,-26.7167,152.8667,230
KACJ0,32.1108,-84.1888,143
11160,47.6,14.75,492
68109,-22.6075,17.0792,1699
95676,-34.7,138.6,20
11305,47.0667,9.8667,1006
22833,61.7833,37.75,120
24726,62.5333,113.8667,347
71811,50.22,-66.25,53
15217,46,26.1333,568
63333,11.0833,39.7167,1864
13067,46.1,19.7667,102
94981,-42.1167,148.0667,7
40767,35.2,48.6833,1679
13348,43.35,17.8,108
3257,54.3,-1.5333,40
52313,41.7833,95.1333,1935
95310,-23.2,117.6667,391
8512,37.7333,-25.7,71
2808,69.5833,28.85,130
63790,-3.35,37.3333,854
26728,54.2333,23.5167,133
81873,-6.3967,-39.2703,233
42289,27.7,85.2,1324
41363,17.3167,44.6,0
71098,60.4167,-64.85,31
94857,-38.2,144.4,43
47971,27.0833,142.1833,3
KCOT0,28.4567,-99.2183,145
94562,-27.5436,152.3375,89
D5057,54.1695,9.5559,26
K1O50,41.7304,-122.5456,770
52744,37.5,98.8,3979
71869,53.21,-105.67,428
63695,0.0833,37.65,1554
KJHN0,37.5854,-101.7323,1014
13295,44.2333,22.55,42
2365,62.5333,17.45,6
58846,26.5167,119.5333,85
50915,45.5167,116.9667,840
10771,49.4333,11.9,419
KSOW0,34.25,-110.0333,1962
15025,47.8322,27.2197,110
SVVG0,8.6333,-71.6667,100
87800,-41.9667,-71.5167,337
KAZO0,42.2344,-85.5516,266
47426,42.1667,142.7833,33
60445,36.1833,5.4167,1038
95752,-34.1408,151.1186,44
62870,8.25,34.6,649
34581,48.7667,47.4333,4
47827,31.55,130.55,4
63661,1.0167,35,1890
37LBH,46.15,-70.7,168
RMCOE,61.496,7.606,17
93437,-41.2844,174.7678,125
2813,66.5833,26.0167,106
61847,8.5333,-9.4667,543
98536,12.5833,122.2667,46
86833,-21.7058,-57.5533,85
FYBG0,-18.1183,21.6244,1002
I5WNC,44.43,-76.69,160
71958,58.4167,-130,816
86729,-16.3417,-53.7661,526
KRYN0,32.1422,-111.1746,737
13473,42.6667,20.3,498
47022,40.8167,128.15,1200
71725,48.06,-77.79,339
ONF8Z,59.711,10.269,5
99853,29.35,47.08,145
37706,40.75,44.8667,0
40700,39.65,48.1333,45
95634,-31.2,119.4,355
94613,-34.8333,116,6
24962,60.9,131.9833,148
83663,-22.8833,-43.0333,1
1133,65.6214,13.2892,50
54852,36.9833,120.65,72
67083,-18.8,47.4833,1279
86350,-30.8833,-55.5333,205
KNEN0,30.3502,-81.8832,30
84688,-13.7167,-73.35,3444
72427,36.0231,-84.2331,263
89042,-60.7167,-45.6,6
62425,22.4667,28.7,274
97048,0.5167,123.0667,2
KGOP0,31.4213,-97.797,276
93479,-41.5833,175.2333,8
KRHV0,37.3329,-121.8198,41
96853,-7.7833,110.4333,107
0XHK8,28.35,-88.26667,130
71402,49.68,-54.8,92
11285,46.8219,15.2281,354
28456,56.5167,64.65,113
86779,-18.2003,-45.46,921
42846,21.3333,74.25,204
71841,50.29,-88.91,322
59431,22.8167,108.35,73
FT7VY,48.56,-81.39,294
8361,38.65,-0.2667,1497
40429,24.9,51.55,4
30504,54.6,100.6333,522
96773,-6.55,107.6667,110
GVBA0,16.1365,-22.8889,21
KTKX0,36.2259,-90.0366,80
94685,-34,137.7,16
6190,55.0667,14.75,16
94466,-25.8333,133.2833,510
63476,7.15,40.7167,1844
HO9OQ,39.5803,-79.3394,894
8015,43.35,-5.8667,335
14303,45.05,13.6167,8
KSFZ0,41.9208,-71.4914,134
10405,51.6,6.15,32
7461,45.2892,3.7094,1115
94958,-41,145.9,10
91601,3.0333,172.7833,1
28438,56.4333,58.55,305
CM649,49.5042,11.2736,310
84135,-1.0333,-80.4333,44
41258,23.6333,58.5667,4
68388,-27.0333,30.8,1252
71718,48.61,-68.21,52
72302,34.2706,-77.9026,10
KINF0,28.8036,-82.3183,20
94386,-23.4,151.9,8
KGWO0,33.4943,-90.0847,49
KRCR0,41.0655,-86.1817,241
15507,43.4167,23.2167,202
64380,-2.4667,28.9167,1591
D5404,48.4025,11.6946,477
17050,41.6667,26.5667,48
29231,58.3167,82.95,76
16539,39.75,8.4667,89
3241,55.3,-1.8,158
56126,32,96.25,4152
LFMU0,43.3167,3.35,17
4320,76.7667,-18.6667,11
51467,42.6667,86.3333,1753
43316,11.2833,76.2333,0
94340,-20.7167,143.1333,211
33362,50.5833,32.3833,132
97182,-5.0667,119.55,14
D4211,48.4245,8.3303,493
6906,47.4783,8.3644,689
94004,-3.5667,143.6333,6
3314,53.2167,-3.2167,263
99650,48.8,-125.9,0
47421,42.8,140.2333,33
29289,57.85,97.4,378
2152,66.3,20.4167,174
6X8YG,43.9848,-73.0959,149
38582,40.8333,67.6667,249
74604,34.7833,-120.5333,170
2038,67.2564,20.2747,453
16337,39.5833,15.8833,484
95895,-36,146.4,143
47808,33.5833,130.45,9
82900,-8.05,-34.9167,7
23032,69.7167,66.8,25
47103,37.9667,124.6667,171
96565,0.8833,112.9333,0
91555,-16.4167,167.8,26
76685,19.05,-98.1667,2179
71012,52.33,-110.51,690
D4065,48.6192,11.0059,462
DRPUK,48.82,-87.09,290
48451,14.0117,99.97,8
KPAN0,34.2568,-111.3393,1572
15273,45.5667,22.8833,381
33495,49.6167,33.2667,96
15366,44.95,23.5167,177
1300,61.2042,2.2686,80
11014,48.4,14.8333,608
68349,-26.3169,26.8169,1493
86930,-25.0133,-50.8544,808
30253,57.85,114.2333,278
1003,77,15.5,10
27665,55.0333,44.5,220
78329,22.8167,-81,19
ZWTC0,46.6725,83.3408,597
94881,-37.2,145.8,838
57014,34.5667,105.8667,1086
EPSY0,53.4819,20.9377,141
LCUV3,51.5801,8.0812,83
E9DNB,46.48,-71.57,137
16723,37.7,26.9167,2
EHFZ0,54.1167,4.0122,28
NFSW0,-16.7589,177.545,11
14431,44.1,15.35,82
26836,53.6,25.85,0
IYSU6,59.731,10.214,14
11220,47.0697,14.4247,869
34304,49.85,35.2333,178
48825,20.9667,105.7667,6
11261,46.9333,13.2167,820
15530,43.0833,25.65,217
71886,49.4667,-120.5167,700
28321,57.7167,55.3833,164
KRCZ0,34.8913,-79.7596,109
34445,49.2167,41.8333,0
V22C5,-23.3,155.5,0
29276,58.2,94.75,161
D3175,50.5219,12.8282,504
KBFW0,47.249,-91.4156,332
2M8VC,53.97,-101.09,271
71650,45.9495,-60.2058,100
12135,54.6,18.8167,1
97026,0.9833,124,0
16550,39.9333,9.7167,138
30954,50.6333,113.5833,811
40009,36.7,38.95,348
SGIC9,45.8,-74.05,170
H0SZA,49.21,-122.48,150
8VJXI,55.31,-123.14,690
84628,-12,-77.1167,12
38725,39.4333,69.95,2564
10249,53.4,10.6833,45
41152,25.7167,50.7833,2
37713,40.8833,45.3833,0
42187,28.8333,78.75,0
71458,53.51,-112.1,639
83774,-23.95,-48.8833,647
EKHA0,55.5309,5.0042,-9999
47819,32.8167,130.7167,38
KJKJ0,46.8393,-96.664,280
KDTO0,33.2007,-97.198,196
74490,42.4667,-71.3,41
29802,53.8167,76.5333,0
71245,50.94,-115.19,2543
96087,1.1167,104.1167,24
6147,54.8789,12.1842,3
15307,45.3833,27.05,154
83096,-10.9167,-37.05,5
8X0Z0,46.59,-66.01,43
94356,-20,146.3,291
41177,24.7167,51.2167,41
95969,-42.3833,146.5167,238
43348,10.3333,79.3833,4
HJGBC,49.33,-55.4,8
56067,33.4667,101.4833,3350
3226,54.5667,-2.4167,227
89284,-75.9167,-83.9167,1054
99696,21.4,-157,0
82280,-2.5333,-44.3,51
68647,-31.9175,26.8783,1104
48403,15.8,102.0333,182
31942,44.75,134.4667,170
42559,24.65,77.3167,477
36639,47.1167,81.6167,501
40879,27.2,60.7,591
2993,60.3,19.1333,11
24763,62.8167,134.4333,119
KRUG0,48.3904,-100.0243,472
56875,24.45,102.5667,1677
2924,62.5333,24.2167,157
K8A00,34.2291,-86.2558,315
D1735,48.7893,13.6291,628
83383,-15.6167,-46.4167,600
72356,36.2,-95.8881,206
D1964,49.9445,6.3821,328
62751,14.4,33.4833,408
85268,-18.3167,-59.7667,276
3085,57.0667,-2.5333,80
8506,38.5167,-28.6333,60
22656,63.4833,41.8,28
86859,-22.8572,-54.6056,379
KSBO0,32.6091,-82.3699,100
8232,40.85,-1.8833,1056
2480,59.85,18.7333,10
69008,35.815,-120.7438,192
1FF59,49.049,7.756,205
31295,53.4667,125.8167,372
80322,2.5667,-72.6333,155
94749,-34.4,150.9,10
59211,23.9,106.6,242
KRFI0,32.1417,-94.8517,135
WB9CW,37.35593,-87.39822,134
43185,16.2,81.15,3
27252,58.35,43.3833,144
42768,22.1,79,675
67662,-14.4,28.5,1165
27972,53.05,46.4333,253
71714,46.8,-71.38,60
11082,48.0333,16.2833,218
1464,58.34,8.5225,4
83522,-17.7167,-48.1667,751
40440,24.0167,38.2167,11
22339,66.1,37.8167,7
28756,54.4667,64.8667,117
43064,18.5833,73.9167,589
30157,58.3167,112.8667,224
KQBJ0,34.9,43.4,156
3820,50.6333,-4.6,291
78825,10.3,-109.2167,0
10130,54.0667,9.0167,3
KT700,29.1185,-100.4723,298
10449,51.4,10.3167,356
KBIX0,30.4104,-88.9244,10
74449,41.9,-93.7,315
D5684,52.2813,12.458,40
3205,54.05,-4.8333,93
89809,-66.2861,110.7633,390
6TSEX,53.01,-78.83,20
1SPOC,50.11,-120.8,609
KMUI0,40.4348,-76.5693,148
10980,47.7,12.0167,1832
26425,56.65,23.7333,9
6255,61.2333,1.15,47
31102,57.65,125.9667,1204
48040,22.6,97.3,436
3EA1V,51.68,-121.22,928
7688,43.5667,7.1333,74
10907,47.8725,8.0069,1484
13594,41.8833,22.5,518
15319,45.4167,23.95,587
94290,-17.7167,148.4333,3
47836,30.3833,130.6667,36
O26VE,30.21667,-93.15,4
3783,51.5,-67,12
IM9TG,49.2094,9.1034,196
94950,-40.9,144.7,107
95661,-34.6,135.9,6
KJSO0,31.8693,-95.2174,207
64162,-0.75,26.5667,762
48563,8.0667,98.9167,3
24718,62.1,108.2333,272
93830,-45.0167,168.7333,358
KWHP0,34.2593,-118.4134,306
29574,56.0333,92.9,277
86921,-24.7894,-49.9997,1007
8HNVP,44.74,-81.11,222
48074,19.7167,96.2167,101
84670,-12.8833,-72.7333,950
7S1L1,51.78,-114.1,1040
16099,45.65,12.1833,18
NCUQS,49.98,-98.3,262
22555,64.5333,40.5,11
72255,28.8667,-96.1,35
10093,54.3667,13.4833,40
93729,-44.7167,169.2333,351
94294,-19.2,146.8,6
68408,-29.2333,16.8667,4
2797,64.15,25.4333,112
86965,-28.2219,-51.5122,842
62771,13.1667,30.2333,574
59317,23.0833,116.3,30
61497,16.6,-7.2667,269
52698,38.63,103.07,1367
94933,-37.6,149.9,15
69392,77.2,-106.7,0
4124,64.05,-22.3333,4
71399,43.7167,-65.25,30
71819,51.39,-56.07,33
2584,58.4,19.2,12
8NL5S,40.09397,-108.76306,1608
48564,7.8833,98.4,2
IXJWJ,56.95,-117.64,491
KHAF0,37.5134,-122.5012,20
3070,57.35,-3.35,213
41084,19.9833,42.6167,1167
40607,36.75,43.8833,686
85312,-19.7833,-63.9167,992
94833,-37.3,142.6,203
83688,-21.1333,-44.2667,0
MPCE0,7.9878,-80.4097,10
1277,64.0167,11.45,80
83789,-22.9167,-43.6833,63
13363,43.35,19.35,784
57545,29.5333,109.3833,561
NCPK0,-10.8833,-165.8167,-9999
72549,42.55,-94.1833,354
72425,38.3667,-82.55,252
6673,47.2206,8.6778,485
CYID0,44.55,-65.7833,152
11202,47.1167,12.5,1632
KBWP0,46.2443,-96.6072,295
YNAR0,-34.7022,146.512,144
17275,37.3,40.7333,1050
15230,45.8833,22.9,230
2493,59.7536,19.4089,15
28419,56.2667,54.9,99
1086,70.6028,29.7,149
EEE27,43.96,-79.57,366
KOPN0,32.955,-84.2641,243
26898,53.25,34.3167,217
6072,56.3028,10.1272,60
44462,27.3,86.5,1720
10192,53.8833,14.15,22
74694,35.47,-77.97,41
2109,65.9,19.1,342
PANA0,60.6903,-161.9785,5
29209,57.7833,77.2833,100
63740,-1.3167,36.9333,1624
3385,53.4833,0.0833,8
67561,-13,28.65,1269
D3654,51.0063,13.471,288
82689,-6.75,-38.2167,233
72017,37.1859,-88.7506,117
68858,-33.0333,27.8333,125
15498,43.6614,25.3536,34
KHFD0,41.7367,-72.6494,6
97698,-2.3667,140.7167,3
48826,20.8,106.6333,119
51431,43.95,81.3333,663
66210,-11.2,13.85,0
89867,-77.5,167.15,3700
3130,54.85,-4.95,17
1141,68.15,13.6167,2
29869,53.3,92.4167,301
50844,46.4,123.4167,150
95626,-32.1,118.4,276
ANZNX,45.38,-72.72,175
71733,45.8833,-82.5667,193
KMKJ0,36.8949,-81.3499,780
71867,53.97,-101.09,271
1028,74.5167,19.0167,16
43369,8.3,73.15,1
W1K96,59.319,10.815,12
4PQF2,62.034,4.986,75
42943,20.4,78.15,450
86936,-26.2864,-53.6328,810
KCHO0,38.1386,-78.4529,195
33815,47.0167,28.9833,180
34609,47.3333,36.3333,221
KSOP0,35.2376,-79.3888,138
38947,37.2333,69.0833,0
KSMQ0,40.626,-74.6702,32
1486,59.8558,10.4344,163
1057,69.3667,24.4333,286
20034,80.8032,47.6636,18
84076,-0.2294,-78.3667,2480
1319,61.0333,5.3833,38
15262,45.8167,26.3667,1776
50988,45.76,132.96,103
61641,14.7333,-17.5,27
SGPG0,-22.6619,-61.5114,209
IU5MI,49.38,-82.12,245
48580,6.7833,101.15,5
1292,63.4167,11.75,239
FTYWN,49.21,-102.97,580
7203,47.65,-3.5,47
10382,52.5667,13.3167,37
51656,41.75,86.1333,933
62118,57.7,0.9,-9999
71513,52.15,-106.55,510
2400,60.35,12.65,308
ACZJR,76.24,-119.35,2
KDHN0,31.321,-85.4495,122
7336,46.6986,0.0656,159
86892,-22.9761,-42.0214,4
42647,23.0667,72.6333,55
2521,58.6003,12.4131,55
16365,38.9053,16.5953,332
87078,-24.7,-60.5833,130
27785,54.3167,48.3333,122
D0200,50.085,6.3161,517
37907,39.6,47.15,439
42914,20.7167,70.9167,10
59792,20.6667,116.7167,6
DW16P,59.6,10.739,75
96O73,43.58,-65.78,3
95823,-36.7,140.5,37
6140,54.8167,11.1333,1
94476,-27.6,135.4,118
48642,3.9667,102.35,59
6470,50.8,5.2,74
RCD0U,51.15,-103.89,640
50349,51.1333,124.05,610
48602,-5.4667,100.3833,2
89769,-78.5,168.35,50
63612,3.1167,35.6167,506
60731,36.0667,10.45,6
65243,7.8,6.7333,41
7Z8N0,48.88,-67.12,350
7610,43.3833,-0.4167,188
KBDG0,37.5833,-109.4833,1789
10306,52.3,7.3833,40
1ISN3,38.6557,-78.7081,297
1314,60.5206,5.7247,10
40593,28.8667,48.2833,8
67113,-19.8333,48.8,5
71381,48.6,-71.72,112
34273,50.95,46.9667,0
KCUH0,35.9499,-96.7731,282
10312,52.3183,8.1706,103
42479,25.45,82.8667,81
KVLA0,38.9915,-89.1662,164
KPBH0,45.7089,-90.4025,456
81839,-5.8333,-35.2,65
56838,24.0167,97.8333,776
3188,55.75,-2.0333,42
2735,62.3333,23.55,138
48328,18.2833,99.5167,241
96065,2.0167,98.95,0
54429,40.2,117.9667,152
95619,-34.1833,118.4833,250
27760,54.1333,45.2333,0
63630,2.75,32.3333,1104
3092,57.5,-1.7667,15
OXHNJ,45.33,-73.25,30
D1888,53.8119,12.114,10
